,beta,fracao_suscetiveis,fracao_infectados,fracao_recuperados,rede
5,0.020408163265306124,0.998871,0.001121,0.001129,WS_k=6
6,0.02448979591836735,0.998848,0.001132,0.0011519999999999998,WS_k=6
7,0.028571428571428574,0.9988210000000001,0.00116,0.0011790000000000001,WS_k=6
8,0.0326530612244898,0.998765,0.001202,0.0012350000000000002,WS_k=6
9,0.036734693877551024,0.998732,0.001227,0.001268,WS_k=6
10,0.04081632653061225,0.998719,0.001246,0.001281,WS_k=6
11,0.04489795918367347,0.9986470000000001,0.00128,0.001353,WS_k=6
12,0.0489795918367347,0.998621,0.001295,0.001379,WS_k=6
13,0.05306122448979592,0.99858,0.0013360000000000002,0.0014199999999999998,WS_k=6
14,0.05714285714285715,0.99851,0.0013839999999999998,0.00149,WS_k=6
15,0.06122448979591837,0.9984850000000001,0.00139,0.0015149999999999999,WS_k=6
16,0.0653061224489796,0.998448,0.001425,0.001552,WS_k=6
17,0.06938775510204082,0.9983630000000001,0.001427,0.001637,WS_k=6
18,0.07346938775510205,0.9984310000000001,0.001406,0.0015689999999999999,WS_k=6
19,0.07755102040816328,0.998352,0.001461,0.001648,WS_k=6
20,0.0816326530612245,0.99827,0.0015129999999999998,0.00173,WS_k=6
21,0.08571428571428572,0.99822,0.001539,0.0017800000000000001,WS_k=6
22,0.08979591836734695,0.998198,0.001537,0.001802,WS_k=6
23,0.09387755102040818,0.9980739999999999,0.0016020000000000001,0.001926,WS_k=6
24,0.0979591836734694,0.998,0.0016510000000000001,0.002,WS_k=6
25,0.10204081632653061,0.9981,0.001583,0.0019,WS_k=6
26,0.10612244897959185,0.9978400000000001,0.00172,0.00216,WS_k=6
27,0.11020408163265308,0.9978239999999999,0.001732,0.002176,WS_k=6
28,0.1142857142857143,0.9977820000000001,0.001738,0.002218,WS_k=6
29,0.11836734693877551,0.997768,0.001732,0.002232,WS_k=6
30,0.12244897959183675,0.9974379999999999,0.001887,0.002562,WS_k=6
