,beta,fracao_suscetiveis,fracao_infectados,fracao_recuperados,maior_componente,vertices_removidos,rede
0,0.5,0.3827150468974457,0.2349729599648029,0.6172849531025543,0.823,0.177,BA-NL
0,0.5,0.3841129877279912,0.2342589139301804,0.6158870122720088,0.822,0.178,BA-NL
0,0.5,0.3831799549285577,0.23279296066559751,0.6168200450714423,0.821,0.179,BA-NL
0,0.5,0.3781290898274836,0.2330264723378941,0.6218709101725164,0.82,0.18,BA-NL
0,0.5,0.38428739893941355,0.2317367885133453,0.6157126010605865,0.819,0.181,BA-NL
0,0.5,0.38565945923326617,0.2302592643516,0.6143405407667338,0.818,0.182,BA-NL
0,0.5,0.3830909573041653,0.23078582568401876,0.6169090426958347,0.817,0.183,BA-NL
0,0.5,0.37049001585928487,0.23513792772010766,0.6295099841407151,0.816,0.184,BA-NL
0,0.5,0.37444239527268625,0.23203282020399715,0.6255576047273138,0.815,0.185,BA-NL
0,0.5,0.37944690278842613,0.22960597407771857,0.6205530972115738,0.814,0.186,BA-NL
0,0.5,0.3837865315922532,0.22522236292473627,0.6162134684077468,0.813,0.187,BA-NL
0,0.5,0.4197141401150234,0.21229282438302313,0.5802858598849766,0.812,0.188,BA-NL
0,0.5,0.38943564216438276,0.2234975012201222,0.6105643578356172,0.811,0.189,BA-NL
0,0.5,0.3894116750495351,0.22221307727480566,0.6105883249504649,0.81,0.19,BA-NL
0,0.5,0.389433765074922,0.2216657168046131,0.610566234925078,0.809,0.191,BA-NL
0,0.5,0.39911068767767865,0.21743885403391827,0.6008893123223213,0.808,0.192,BA-NL
0,0.5,0.4136835526810789,0.21111740670619072,0.5863164473189211,0.807,0.193,BA-NL
0,0.5,0.39937287958179657,0.21578083726887054,0.6006271204182034,0.806,0.194,BA-NL
0,0.5,0.4240453686200378,0.2069349176343505,0.5759546313799622,0.805,0.195,BA-NL
0,0.5,0.3842216158015891,0.21960161877181256,0.6157783841984109,0.804,0.196,BA-NL
0,0.5,0.39982537464582535,0.21334844892053306,0.6001746253541747,0.803,0.197,BA-NL
0,0.5,0.41540941909565243,0.2073634492322809,0.5845905809043476,0.802,0.198,BA-NL
0,0.5,0.42846722495756706,0.20203366266573775,0.5715327750424329,0.801,0.199,BA-NL
0,0.5,0.4060828125,0.20936875,0.5939171875,0.8,0.2,BA-NL
0,0.5,0.4099993577704295,0.2066898391449888,0.5900006422295705,0.799,0.201,BA-NL
0,0.5,0.41583752614619257,0.20390575436083944,0.5841624738538074,0.798,0.202,BA-NL
0,0.5,0.4352425737040879,0.19680451630880544,0.5647574262959121,0.797,0.203,BA-NL
0,0.5,0.417820888361405,0.20170734324890785,0.5821791116385949,0.796,0.204,BA-NL
0,0.5,0.427647640520549,0.1982215893358649,0.572352359479451,0.795,0.205,BA-NL
0,0.5,0.3952724780945251,0.20758966810270987,0.604727521905475,0.794,0.206,BA-NL
0,0.5,0.4223191895033625,0.19813500538285025,0.5776808104966374,0.793,0.207,BA-NL
0,0.5,0.4243859044995409,0.1972614401591674,0.5756140955004592,0.792,0.208,BA-NL
0,0.5,0.437692690044927,0.1911501228261686,0.5623073099550729,0.791,0.209,BA-NL
0,0.5,0.4204967152699888,0.19684185226726486,0.5795032847300112,0.79,0.21,BA-NL
0,0.5,0.4523220903391211,0.18556803706220354,0.5476779096608789,0.789,0.211,BA-NL
0,0.5,0.4354772733128914,0.18938905923883634,0.5645227266871087,0.788,0.212,BA-NL
0,0.5,0.4419933835887815,0.1860829327912763,0.5580066164112185,0.787,0.213,BA-NL
0,0.5,0.4465729787826402,0.1852990307480139,0.5534270212173598,0.786,0.214,BA-NL
0,0.5,0.445859872611465,0.18205038743965274,0.554140127388535,0.785,0.215,BA-NL
0,0.5,0.4379148662015827,0.18518813775510204,0.5620851337984173,0.784,0.216,BA-NL
0,0.5,0.43857906437727634,0.18416249516791203,0.5614209356227237,0.783,0.217,BA-NL
0,0.5,0.45851675486162435,0.1778605582119426,0.5414832451383756,0.782,0.218,BA-NL
0,0.5,0.4431037394194055,0.18154603327097962,0.5568962605805945,0.781,0.219,BA-NL
0,0.5,0.46224687705456935,0.1748602892833662,0.5377531229454307,0.78,0.22,BA-NL
0,0.5,0.47451968472796,0.1699654439960385,0.52548031527204,0.779,0.221,BA-NL
0,0.5,0.44574117273874747,0.17765214345662533,0.5542588272612525,0.778,0.222,BA-NL
0,0.5,0.46843037190527537,0.16962577580338198,0.5315696280947246,0.777,0.223,BA-NL
0,0.5,0.47921703953661393,0.16603451482623022,0.5207829604633861,0.776,0.224,BA-NL
0,0.5,0.45261685744016644,0.173857232049948,0.5473831425598336,0.775,0.225,BA-NL
0,0.5,0.4593290333780689,0.17081805981211065,0.5406709666219311,0.774,0.226,BA-NL
0,0.5,0.43602402561214604,0.17668765867430702,0.563975974387854,0.773,0.227,BA-NL
0,0.5,0.4807394158232436,0.16319397836183522,0.5192605841767564,0.772,0.228,BA-NL
0,0.5,0.45477684076300257,0.170028648764133,0.5452231592369974,0.771,0.229,BA-NL
0,0.5,0.477928824422331,0.16157868105920054,0.522071175577669,0.77,0.23,BA-NL
0,0.5,0.47891727726380334,0.1600223890314038,0.5210827227361966,0.769,0.231,BA-NL
0,0.5,0.4743245442708333,0.16176520453559026,0.5256754557291666,0.768,0.232,BA-NL
0,0.5,0.47669257796763154,0.15957973037061718,0.5233074220323685,0.767,0.233,BA-NL
0,0.5,0.483747929292585,0.1574623864093422,0.516252070707415,0.766,0.234,BA-NL
0,0.5,0.4892494339783844,0.15576914861805288,0.5107505660216156,0.764,0.235,BA-NL
0,0.5,0.5018519914476028,0.14905704339245085,0.49814800855239716,0.763,0.236,BA-NL
0,0.5,0.492233354919276,0.15269105706418581,0.507766645080724,0.762,0.237,BA-NL
0,0.5,0.4793160697432506,0.1563092015072919,0.5206839302567494,0.761,0.238,BA-NL
0,0.5,0.5023043543577249,0.1480588685266119,0.4976956456422751,0.76,0.239,BA-NL
0,0.5,0.49287742382271466,0.15065443213296398,0.5071225761772853,0.759,0.24,BA-NL
0,0.5,0.49030084311060423,0.15036079995695048,0.5096991568893957,0.758,0.241,BA-NL
0,0.5,0.5144544384959726,0.1418971602815352,0.4855455615040274,0.757,0.242,BA-NL
0,0.5,0.5217581742573497,0.13910503290294549,0.4782418257426503,0.756,0.243,BA-NL
0,0.5,0.5447408387223202,0.13251658688166626,0.4552591612776798,0.755,0.244,BA-NL
0,0.5,0.5040357879040394,0.14290776720319284,0.49596421209596064,0.754,0.245,BA-NL
0,0.5,0.5243405638539637,0.13720106382230227,0.47565943614603634,0.753,0.246,BA-NL
0,0.5,0.5116444359789704,0.13909126662892476,0.4883555640210297,0.752,0.247,BA-NL
0,0.5,0.5314215284065188,0.13416527557718425,0.46857847159348126,0.751,0.248,BA-NL
0,0.5,0.542337690890619,0.13041820847835375,0.457662309109381,0.75,0.249,BA-NL
0,0.5,0.5305742222222222,0.13222044444444445,0.46942577777777783,0.749,0.25,BA-NL
0,0.5,0.5465177423926161,0.12718159147666402,0.4534822576073839,0.748,0.251,BA-NL
0,0.5,0.5299801252537962,0.13150754954388175,0.47001987474620377,0.747,0.252,BA-NL
0,0.5,0.5182228243630479,0.13443869184905619,0.4817771756369521,0.746,0.253,BA-NL
0,0.5,0.5700105657339591,0.11868481768718239,0.42998943426604086,0.745,0.254,BA-NL
0,0.5,0.5464024143056619,0.1249132921940453,0.45359758569433806,0.744,0.255,BA-NL
0,0.5,0.5260308272632674,0.13142234651404788,0.47396917273673256,0.743,0.256,BA-NL
0,0.5,0.5417816172115156,0.1266644808703575,0.4582183827884843,0.742,0.257,BA-NL
0,0.5,0.5556556549284007,0.11954650140583112,0.44434434507159926,0.741,0.258,BA-NL
0,0.5,0.5571983004329052,0.1194851032907713,0.44280169956709486,0.74,0.259,BA-NL
0,0.5,0.5228487947406866,0.1281081081081081,0.4771512052593134,0.739,0.26,BA-NL
0,0.5,0.5633403586384702,0.11556413322322343,0.4366596413615298,0.738,0.261,BA-NL
0,0.5,0.5408064717503543,0.12067882873950692,0.4591935282496456,0.737,0.262,BA-NL
0,0.5,0.5501528990056501,0.11999948450666366,0.4498471009943499,0.736,0.263,BA-NL
0,0.5,0.5672332821361059,0.11450887582703215,0.4327667178638941,0.735,0.264,BA-NL
0,0.5,0.5256550511361007,0.1238595029848674,0.4743449488638993,0.734,0.265,BA-NL
0,0.5,0.572736080897475,0.11038020922272791,0.42726391910252504,0.733,0.266,BA-NL
0,0.5,0.5860607605962527,0.10817269663067736,0.4139392394037473,0.731,0.267,BA-NL
0,0.5,0.5804816506912718,0.10764728716892115,0.4195183493087282,0.73,0.268,BA-NL
0,0.5,0.5537455016365341,0.1130621433824699,0.4462544983634659,0.729,0.269,BA-NL
0,0.5,0.5942259335710265,0.1033327078251079,0.4057740664289735,0.728,0.27,BA-NL
0,0.5,0.5728218184144619,0.10744748711522069,0.42717818158553816,0.727,0.271,BA-NL
0,0.5,0.5980557903634827,0.10108795737229803,0.4019442096365174,0.726,0.272,BA-NL
0,0.5,0.6133570721757936,0.09653774911121243,0.38664292782420645,0.725,0.273,BA-NL
0,0.5,0.5838607715016431,0.10303827152061562,0.41613922849835694,0.724,0.274,BA-NL
0,0.5,0.5846582639714626,0.10194720570749108,0.4153417360285374,0.723,0.275,BA-NL
0,0.5,0.6044591892799365,0.09660877262598822,0.39554081072006353,0.722,0.276,BA-NL
0,0.5,0.607000950779467,0.09536298923533991,0.39299904922053297,0.721,0.277,BA-NL
0,0.5,0.6053091980571051,0.09561007051818202,0.3946908019428948,0.72,0.278,BA-NL
0,0.5,0.6052235202686975,0.09504636994773402,0.3947764797313025,0.719,0.279,BA-NL
0,0.5,0.6326118827160494,0.08774498456790124,0.3673881172839506,0.718,0.28,BA-NL
0,0.5,0.5970121537214605,0.09425275794499004,0.4029878462785394,0.717,0.281,BA-NL
0,0.5,0.6118609414886601,0.09200347607482873,0.38813905851133995,0.715,0.282,BA-NL
0,0.5,0.628120811766056,0.08727671667746247,0.3718791882339439,0.714,0.283,BA-NL
0,0.5,0.6130114540744671,0.09109812427826847,0.3869885459255329,0.713,0.284,BA-NL
0,0.5,0.6320661157024794,0.08574893637830701,0.36793388429752066,0.712,0.285,BA-NL
0,0.5,0.6242379304663042,0.08660523032742509,0.37576206953369584,0.711,0.286,BA-NL
0,0.5,0.6360379960225742,0.08327809130769186,0.36396200397742584,0.71,0.287,BA-NL
0,0.5,0.6273454267137988,0.08473717018053277,0.3726545732862012,0.709,0.288,BA-NL
0,0.5,0.6496505585326822,0.079211348292158,0.3503494414673179,0.708,0.289,BA-NL
0,0.5,0.6536956952985519,0.0785637770283674,0.34630430470144813,0.707,0.29,BA-NL
0,0.5,0.6649346205645329,0.07481484281283757,0.33506537943546705,0.706,0.291,BA-NL
0,0.5,0.6677359634843117,0.07316902869545788,0.33226403651568837,0.705,0.292,BA-NL
0,0.5,0.6499882964655326,0.07811359030427188,0.3500117035344674,0.704,0.293,BA-NL
0,0.5,0.6577995971398535,0.07421614811129212,0.3422004028601465,0.703,0.294,BA-NL
0,0.5,0.6571118153010412,0.07400432573814195,0.3428881846989588,0.702,0.295,BA-NL
0,0.5,0.6771008199896694,0.06984843104338843,0.3228991800103306,0.701,0.296,BA-NL
0,0.5,0.655243024712217,0.07410225228597617,0.3447569752877831,0.7,0.297,BA-NL
0,0.5,0.6876283471725068,0.06658833938036217,0.3123716528274933,0.699,0.298,BA-NL
0,0.5,0.6700027065471987,0.07011992242588029,0.32999729345280127,0.698,0.299,BA-NL
0,0.5,0.6881489795918367,0.0663734693877551,0.31185102040816326,0.697,0.3,BA-NL
0,0.5,0.6843927867523808,0.06583081082519275,0.3156072132476192,0.696,0.301,BA-NL
0,0.5,0.6862402607531958,0.06567885321138578,0.3137597392468042,0.695,0.302,BA-NL
0,0.5,0.704550553818476,0.06164974300599618,0.295449446181524,0.694,0.303,BA-NL
0,0.5,0.6735718886246531,0.06690324019024971,0.3264281113753468,0.693,0.304,BA-NL
0,0.5,0.6955437089177579,0.06173800527922985,0.30445629108224215,0.692,0.305,BA-NL
0,0.5,0.7014218206280262,0.06049174065061581,0.2985781793719739,0.69,0.306,BA-NL
0,0.5,0.7121035129693138,0.05825936128966432,0.28789648703068615,0.689,0.307,BA-NL
0,0.5,0.6889471749807878,0.061936165591900835,0.31105282501921216,0.688,0.308,BA-NL
0,0.5,0.717335349469403,0.057036824501917355,0.28266465053059703,0.687,0.309,BA-NL
0,0.5,0.6928397395505146,0.06116572148708255,0.3071602604494854,0.686,0.31,BA-NL
0,0.5,0.7073881290273656,0.05717884820768409,0.29261187097263447,0.685,0.311,BA-NL
0,0.5,0.7402776838831802,0.05107913061114116,0.2597223161168199,0.684,0.312,BA-NL
0,0.5,0.7353343122111834,0.051969514946956265,0.2646656877888166,0.683,0.313,BA-NL
0,0.5,0.7383658169640201,0.05045941741961258,0.2616341830359799,0.682,0.314,BA-NL
0,0.5,0.7194927806489424,0.054383291597847515,0.2805072193510576,0.681,0.315,BA-NL
0,0.5,0.7430320440477411,0.049263021100509556,0.2569679559522588,0.68,0.316,BA-NL
0,0.5,0.7272647372178123,0.05187474945818658,0.2727352627821878,0.679,0.317,BA-NL
0,0.5,0.7399381670264273,0.04931588135636948,0.26006183297357266,0.678,0.318,BA-NL
0,0.5,0.752359512766274,0.047759514060043855,0.247640487233726,0.677,0.319,BA-NL
0,0.5,0.757560553633218,0.04542820069204152,0.242439446366782,0.676,0.32,BA-NL
0,0.5,0.7656173745935828,0.04331935771438982,0.2343826254064172,0.675,0.321,BA-NL
0,0.5,0.7571005299292557,0.04507226703561577,0.24289947007074428,0.674,0.322,BA-NL
0,0.5,0.7747665977932883,0.04122366247826343,0.22523340220671179,0.673,0.323,BA-NL
0,0.5,0.7588669864500543,0.04491045481600785,0.2411330135499457,0.671,0.324,BA-NL
0,0.5,0.7866513031550068,0.0399517146776406,0.21334869684499314,0.67,0.325,BA-NL
0,0.5,0.7633134922381988,0.04359244159938011,0.2366865077618012,0.669,0.326,BA-NL
0,0.5,0.7804909820302961,0.04113448244647616,0.21950901796970387,0.668,0.327,BA-NL
0,0.5,0.7912902140022676,0.03803500566893424,0.20870978599773243,0.667,0.328,BA-NL
0,0.5,0.7853394071175214,0.03893248282586437,0.2146605928824785,0.666,0.329,BA-NL
0,0.5,0.7860458899532189,0.039768322566273114,0.21395411004678103,0.664,0.33,BA-NL
0,0.5,0.8169970126977105,0.03284021619399367,0.18300298730228953,0.663,0.331,BA-NL
0,0.5,0.8032311126250493,0.03595055398185665,0.19676888737495069,0.662,0.332,BA-NL
0,0.5,0.8050277709720852,0.03513460660973861,0.19497222902791483,0.661,0.333,BA-NL
0,0.5,0.7995811126441758,0.036063090117144175,0.20041888735582428,0.66,0.334,BA-NL
0,0.5,0.8064808638136696,0.03409802702244333,0.19351913618633046,0.659,0.335,BA-NL
0,0.5,0.8091409311946581,0.03427338873566555,0.19085906880534187,0.658,0.336,BA-NL
0,0.5,0.8256451205612771,0.030848399227425043,0.17435487943872294,0.657,0.337,BA-NL
0,0.5,0.8143203329651975,0.033139073210357695,0.18567966703480251,0.656,0.338,BA-NL
0,0.5,0.8334412857244217,0.029236406581510156,0.16655871427557842,0.655,0.339,BA-NL
0,0.5,0.8262603305785124,0.031044536271808996,0.1737396694214876,0.654,0.34,BA-NL
0,0.5,0.8351850529956412,0.02925294912740829,0.16481494700435892,0.653,0.341,BA-NL
0,0.5,0.8420769394222153,0.02819864931033527,0.15792306057778477,0.652,0.342,BA-NL
0,0.5,0.8613989607296669,0.024874377098058842,0.13860103927033307,0.651,0.343,BA-NL
0,0.5,0.8593703524687686,0.024527346073765617,0.14062964753123142,0.65,0.344,BA-NL
0,0.5,0.8526822446244391,0.026380747042713128,0.14731775537556085,0.649,0.345,BA-NL
0,0.5,0.8589391091284873,0.024843587801251298,0.14106089087151288,0.648,0.346,BA-NL
0,0.5,0.8365512923038679,0.028641515540244224,0.16344870769613212,0.646,0.347,BA-NL
0,0.5,0.8496015092777297,0.02637001768978885,0.1503984907222703,0.645,0.348,BA-NL
0,0.5,0.8567157699014395,0.024565774974575332,0.1432842300985604,0.644,0.349,BA-NL
0,0.5,0.8924378698224852,0.019332544378698226,0.10756213017751479,0.643,0.35,BA-NL
0,0.5,0.8858502235274845,0.020510397648628564,0.11414977647251551,0.642,0.351,BA-NL
0,0.5,0.8853618922420362,0.020514212772443224,0.11463810775796372,0.641,0.352,BA-NL
0,0.5,0.8914022393211803,0.01930918828787723,0.1085977606788196,0.64,0.353,BA-NL
0,0.5,0.8899419145204115,0.01999923319498893,0.1100580854795886,0.639,0.354,BA-NL
0,0.5,0.8893528033171084,0.019919475993029265,0.11064719668289166,0.638,0.355,BA-NL
0,0.5,0.9023306392500289,0.018151305890976428,0.09766936074997107,0.637,0.356,BA-NL
0,0.5,0.8990129375086164,0.018452094454213218,0.10098706249138345,0.636,0.357,BA-NL
0,0.5,0.8948743703962501,0.01954561776380276,0.10512562960374995,0.635,0.358,BA-NL
0,0.5,0.9032493593035453,0.017384595539827834,0.0967506406964547,0.634,0.359,BA-NL
0,0.5,0.91216064453125,0.016230468749999998,0.08783935546875,0.633,0.36,BA-NL
0,0.5,0.908640505876504,0.01646253805216974,0.09135949412349598,0.632,0.361,BA-NL
0,0.5,0.9278235276775975,0.013941981702223839,0.07217647232240249,0.631,0.362,BA-NL
0,0.5,0.9214873487131842,0.015274700630161496,0.0785126512868159,0.63,0.363,BA-NL
0,0.5,0.9175492464696808,0.015980380522922354,0.0824507535303192,0.629,0.364,BA-NL
0,0.5,0.914248868497737,0.01646971293942588,0.085751131502263,0.628,0.365,BA-NL
0,0.5,0.9166749594482978,0.015810188179800774,0.08332504055170217,0.627,0.366,BA-NL
0,0.5,0.9231748313529945,0.014787029341958476,0.07682516864700553,0.626,0.367,BA-NL
0,0.5,0.9274505287614164,0.01391503765422208,0.07254947123858356,0.625,0.368,BA-NL
0,0.5,0.9399991460740755,0.012083051830792066,0.060000853925924434,0.624,0.369,BA-NL
0,0.5,0.9383547493071303,0.012678256487780298,0.06164525069286974,0.623,0.37,BA-NL
0,0.5,0.9412725172568059,0.01255683814367065,0.058727482743193955,0.622,0.371,BA-NL
0,0.5,0.9369168120410564,0.01308623067872936,0.06308318795894358,0.62,0.372,BA-NL
0,0.5,0.9416247593029259,0.012423403005120457,0.05837524069707399,0.619,0.373,BA-NL
0,0.5,0.9440486276271066,0.011883861221406772,0.05595137237289347,0.618,0.374,BA-NL
0,0.5,0.952896,0.01083136,0.047104,0.617,0.375,BA-NL
0,0.5,0.9524469921104537,0.010753102399737017,0.047553007889546355,0.616,0.376,BA-NL
0,0.5,0.951348649546929,0.011125167148035834,0.048651350453071014,0.615,0.377,BA-NL
0,0.5,0.9565192667569608,0.010276982247908933,0.04348073324303926,0.613,0.378,BA-NL
0,0.5,0.9560160875010697,0.010377527285739846,0.04398391249893035,0.611,0.379,BA-NL
0,0.5,0.957130593132154,0.010143080124869927,0.042869406867845995,0.61,0.38,BA-NL
0,0.5,0.9556061290162621,0.01036900937203943,0.044393870983737906,0.609,0.381,BA-NL
0,0.5,0.9591175207632933,0.009960096773180004,0.04088247923670678,0.608,0.382,BA-NL
0,0.5,0.9580655075402756,0.010312880067456637,0.041934492459724346,0.607,0.383,BA-NL
0,0.5,0.9667734862540057,0.008973372406813965,0.033226513745994266,0.606,0.384,BA-NL
0,0.5,0.9646612466124661,0.009282834291757552,0.035338753387533874,0.605,0.385,BA-NL
0,0.5,0.9635407272225699,0.009519994907107768,0.03645927277743,0.604,0.386,BA-NL
0,0.5,0.9739680495197847,0.007624364968903768,0.026031950480215237,0.603,0.387,BA-NL
0,0.5,0.9688634713144517,0.008434256055363323,0.031136528685548295,0.602,0.388,BA-NL
0,0.5,0.972530342520244,0.00816187677628636,0.027469657479756025,0.601,0.389,BA-NL
0,0.5,0.9687583982800323,0.008925020155872078,0.03124160171996775,0.6,0.39,BA-NL
0,0.5,0.9683213753198464,0.008859984739040285,0.03167862468015347,0.599,0.391,BA-NL
0,0.5,0.9714145818905816,0.0084509175900277,0.02858541810941828,0.598,0.392,BA-NL
0,0.5,0.9724005221889597,0.00794682574793255,0.027599477811040333,0.597,0.393,BA-NL
0,0.5,0.9710349747846071,0.008065658050953611,0.028965025215392824,0.596,0.394,BA-NL
0,0.5,0.9794358308858685,0.006851990984222389,0.020564169114131548,0.595,0.395,BA-NL
0,0.5,0.9783452480154379,0.007113174860751721,0.02165475198456208,0.594,0.396,BA-NL
0,0.5,0.9780533485144757,0.007070782076351246,0.021946651485524285,0.593,0.397,BA-NL
0,0.5,0.9799671085308109,0.0068100793589474734,0.020032891469189084,0.591,0.398,BA-NL
0,0.5,0.9813704834704223,0.0068964371637952274,0.018629516529577714,0.589,0.399,BA-NL
0,0.5,0.9802527777777778,0.006730555555555556,0.01974722222222222,0.588,0.4,BA-NL
0,0.5,0.9802313817408536,0.006945354109938379,0.019768618259146435,0.587,0.401,BA-NL
0,0.5,0.9798715898032461,0.0068595429581324585,0.020128410196753953,0.586,0.402,BA-NL
0,0.5,0.9807720904915421,0.006736642452912244,0.01922790950845798,0.585,0.403,BA-NL
0,0.5,0.9813775280392776,0.006545313274176839,0.01862247196072249,0.584,0.404,BA-NL
0,0.5,0.9819589012075419,0.006587105430407456,0.01804109879245816,0.583,0.405,BA-NL
0,0.5,0.9802146039519777,0.006892720697434502,0.019785396048022312,0.582,0.406,BA-NL
0,0.5,0.9849793401943415,0.006122582461488587,0.015020659805658483,0.581,0.407,BA-NL
0,0.5,0.9842009450328707,0.005960669284149014,0.01579905496712929,0.58,0.408,BA-NL
0,0.5,0.9851523558395676,0.006046707378872598,0.01484764416043243,0.579,0.409,BA-NL
0,0.5,0.9876874461361678,0.00560183855214019,0.012312553863832232,0.578,0.41,BA-NL
0,0.5,0.9867923821273431,0.00571888124385667,0.013207617872656887,0.577,0.411,BA-NL
0,0.5,0.9851248322458235,0.0059986579665879955,0.014875167754176502,0.576,0.412,BA-NL
0,0.5,0.9860753579108973,0.005844983152866334,0.013924642089102619,0.574,0.413,BA-NL
0,0.5,0.9876032335845496,0.005608685016715395,0.012396766415450384,0.573,0.414,BA-NL
0,0.5,0.9879845131127182,0.0056103440718825335,0.012015486887281759,0.572,0.415,BA-NL
0,0.5,0.9884476449615311,0.005395008444361043,0.011552355038468756,0.57,0.416,BA-NL
0,0.5,0.9905969301742626,0.0049104266392851785,0.009403069825737227,0.568,0.417,BA-NL
0,0.5,0.9871074975496273,0.005765756190881072,0.012892502450372574,0.567,0.418,BA-NL
0,0.5,0.9898122117187708,0.005202022745518588,0.01018778828122917,0.566,0.419,BA-NL
0,0.5,0.9884631391200952,0.005472651605231867,0.011536860879904876,0.565,0.42,BA-NL
0,0.5,0.9880026607723995,0.005509469307155151,0.011997339227600443,0.564,0.421,BA-NL
0,0.5,0.9904125908454161,0.004929897869996767,0.009587409154583877,0.563,0.422,BA-NL
0,0.5,0.9907487782680391,0.004916964277668813,0.009251221731960869,0.562,0.423,BA-NL
0,0.5,0.989890769675926,0.0050244743441358024,0.010109230324074075,0.56,0.424,BA-NL
0,0.5,0.9910533081285445,0.004769754253308128,0.008946691871455578,0.559,0.425,BA-NL
0,0.5,0.9905425584868093,0.005053478857337105,0.009457441513190643,0.558,0.426,BA-NL
0,0.5,0.9911156187848165,0.0048487949587151915,0.00888438121518355,0.556,0.427,BA-NL
0,0.5,0.9903479387745122,0.005198909482126265,0.009652061225487799,0.555,0.428,BA-NL
0,0.5,0.9893694351323914,0.005214068169340666,0.010630564867608674,0.554,0.429,BA-NL
0,0.5,0.9900646352723915,0.0051369652200677135,0.009935364727608495,0.553,0.43,BA-NL
0,0.5,0.9909315822473985,0.00481528040746106,0.009068417752601456,0.552,0.431,BA-NL
0,0.5,0.9912157805990875,0.004801254711366792,0.008784219400912518,0.551,0.432,BA-NL
0,0.5,0.9922019104852732,0.0045507000239510525,0.007798089514726787,0.55,0.433,BA-NL
0,0.5,0.9911286194109054,0.0049788360449000485,0.008871380589094632,0.548,0.434,BA-NL
0,0.5,0.9918897329469809,0.004667554232907824,0.008110267053019031,0.547,0.435,BA-NL
0,0.5,0.9918263668829537,0.004674689401941552,0.008173633117046426,0.546,0.436,BA-NL
0,0.5,0.9922705374973578,0.00452725660869044,0.007729462502642215,0.544,0.437,BA-NL
0,0.5,0.9916287787642,0.004834665214472967,0.008371221235799952,0.543,0.438,BA-NL
0,0.5,0.9917990855392553,0.004724819760994659,0.008200914460744595,0.542,0.439,BA-NL
0,0.5,0.9924298469387755,0.004486607142857143,0.0075701530612244895,0.54,0.44,BA-NL
0,0.5,0.9926715544305094,0.004496273373421104,0.007328445569490625,0.538,0.441,BA-NL
0,0.5,0.9927319792911191,0.004477075063269999,0.007268020708880924,0.537,0.442,BA-NL
0,0.5,0.9924286621391205,0.004560852734416549,0.007571337860879487,0.536,0.443,BA-NL
0,0.5,0.9927637027068993,0.004535220744267895,0.007236297293100771,0.534,0.444,BA-NL
0,0.5,0.9932148364580797,0.0042431620809999186,0.006785163541920299,0.533,0.445,BA-NL
0,0.5,0.9928091073779144,0.004395339441410679,0.007190892622085522,0.532,0.446,BA-NL
0,0.5,0.992066943745933,0.004627071145715136,0.007933056254067082,0.531,0.447,BA-NL
0,0.5,0.9930752467968913,0.004509294265910523,0.00692475320310859,0.53,0.448,BA-NL
0,0.5,0.9933662932599036,0.004216059894400875,0.006633706740096377,0.529,0.449,BA-NL
0,0.5,0.9923570247933884,0.00459504132231405,0.007642975206611571,0.527,0.45,BA-NL
0,0.5,0.9932050656766236,0.004382865352138845,0.006794934323376498,0.524,0.451,BA-NL
0,0.5,0.9936930577015292,0.004205738185305557,0.006306942298470883,0.523,0.452,BA-NL
0,0.5,0.9935931071592099,0.004264577602946435,0.006406892840790217,0.521,0.453,BA-NL
0,0.5,0.9931872157146883,0.004270149874545479,0.006812784285311758,0.518,0.454,BA-NL
0,0.5,0.9937513677299891,0.004272367645821059,0.006248632270010942,0.516,0.455,BA-NL
0,0.5,0.9932215073529411,0.004457044766435986,0.006778492647058824,0.515,0.456,BA-NL
0,0.5,0.9936102886562274,0.004225891897208402,0.006389711343772575,0.514,0.457,BA-NL
0,0.5,0.9933245734671369,0.004340218678939556,0.006675426532863115,0.512,0.458,BA-NL
0,0.5,0.9935766243794439,0.004322111787235933,0.006423375620556168,0.511,0.459,BA-NL
0,0.5,0.9936385459533607,0.004276406035665295,0.006361454046639231,0.508,0.46,BA-NL
0,0.5,0.9939040551285448,0.00427163612957411,0.0060959448714550755,0.505,0.461,BA-NL
0,0.5,0.9936188001824188,0.004287530575862688,0.006381199817581294,0.502,0.462,BA-NL
0,0.5,0.9936608997499731,0.004345127250155184,0.006339100250026875,0.501,0.463,BA-NL
0,0.5,0.9943751392292269,0.004023724660280686,0.005624860770773001,0.5,0.464,BA-NL
0,0.5,0.9939243602061316,0.004175037121145952,0.0060756397938684596,0.499,0.465,BA-NL
0,0.5,0.9941084879855236,0.004162633786418663,0.005891512014476287,0.495,0.466,BA-NL
0,0.5,0.9941110004259228,0.0042310684327798685,0.005888999574077138,0.491,0.467,BA-NL
0,0.5,0.9946576968737633,0.003953728305726723,0.005342303126236644,0.488,0.468,BA-NL
0,0.5,0.9946375562577804,0.0039402612418029444,0.005362443742219668,0.482,0.469,BA-NL
0,0.5,0.9945532217871129,0.003898184407262371,0.005446778212887148,0.481,0.47,BA-NL
0,0.5,0.9945290361312316,0.004002272719151232,0.0054709638687683365,0.48,0.471,BA-NL
0,0.5,0.9948382977502296,0.0038990759871441686,0.0051617022497704316,0.479,0.472,BA-NL
0,0.5,0.9947070705615907,0.004032708143550007,0.005292929438409385,0.478,0.473,BA-NL
